u,v
831631706,831631658
2507522714,5407038139
2507522714,831631517
2507522714,3622560769
831631857,831631812
831631857,12178934052
831631857,831631522
831631583,831631749
831631583,831631599
831631583,831631644
831631749,831631583
831631596,5322796952
831631596,831760965
831631596,2566839129
831760965,12178934101
831760965,831631596
831760965,12178895700
2566839129,2566839090
2566839129,2566839110
831631601,1018825501
831631601,1018825498
831631601,12310225759
1018825501,8089607362
1018825501,831631601
1018825501,12310225772
1018825498,831631601
1018825498,1528075875
1018825498,12310225771
12310225759,831631601
12310225759,1105134102
12310225759,12310225740
831631624,831631810
831631624,12194068994
831631624,3627803213
831631810,12202471759
831631810,831631624
831631810,3622560769
12194068994,12194068967
12194068994,12194068995
12194068994,831631624
3627803213,3901856144
3627803213,831631624
3627803213,3627802850
831631628,2204345201
2204345201,831631628
2204345201,2204345113
2204345201,5413059206
831631641,5407038144
831631641,831631721
831631641,5407038136
831631641,5407038143
5407038144,5407038141
5407038144,831631641
5407038144,5407038145
831631721,831631641
831631721,831631816
831631721,3627814595
5407038136,831631641
5407038143,831631641
831631698,5407038132
5407038132,831631698
5407038132,5407038134
5407038132,5407038133
831631702,831631800
831631702,11826135294
831631702,11826135294
831631800,8553883660
831631800,5271818878
831631800,831631702
11826135294,831631702
11826135294,831631702
11826135294,11826135310
3627814595,831760973
3627814595,12202471759
3627814595,831631721
11614928435,1109424803
11614928435,11614928436
11614928435,831631723
831631725,12310225760
831631725,1161012989
831631725,831631858
1161012989,1161012642
1161012989,1161012350
1161012989,831631725
2507522723,831631746
2507522723,2507522724
2507522723,831760973
2507522725,831631837
2507522725,2507522727
2507522725,831631746
831631781,1018813930
831631781,5446678571
831631781,12310225762
1018813930,831631781
1018813930,12310225763
1018813930,1568204881
5446678571,831631781
5446678571,12222032010
5446678571,12310225754
12310225762,12253728275
12310225762,831631781
12310225762,12310225760
831631793,831631829
831631829,831631793
831631829,3622557152
831631829,5407038137
831631798,12178934246
831631798,831631835
831631798,3622557153
12178934246,3616245738
12178934246,831631798
12178934246,12194074672
3622557153,831631798
3622557153,3622557143
3622557153,3622557156
8553883660,11641409551
8553883660,831631800
8553883660,11826135299
5271818878,831631800
5271818878,8259598024
5271818878,8259651952
831631804,3627802850
831631804,3622555265
831631804,12310225770
3627802850,3627803213
3627802850,831631804
3627802850,9526801260
3622555265,12310240293
3622555265,831631804
3622555265,12310225744
12310225770,3622553412
12310225770,831631804
12310225770,12310225768
12202471759,3627814595
12202471759,831631810
12202471759,831659906
3622560769,831631810
3622560769,2507522714
3622560769,3622557156
831631819,4571907886
831631819,12310225766
831631819,4491158950
4571907886,12310240299
4571907886,831631819
4571907886,12310225748
12310225766,831631819
12310225766,12310263464
12310225766,12253703073
4491158950,1568204881
4491158950,12310225765
4491158950,831631819
5407038137,831631829
3775114864,831631835
3775114864,11641409813
3775114864,3775114865
12310263430,2204345144
12310263430,5407054023
12310263430,831631858
831659748,2204345212
831659748,831659916
831659748,831659762
831659916,831659918
831659916,831659798
831659916,831659748
831659762,831659852
831659762,831659748
831659762,831659798
831659798,831659916
831659798,831659778
831659798,831659762
831659778,831659807
831659778,831659798
831659778,831659886
831659807,4571908025
831659807,831659832
831659807,831659778
831659886,1568204828
831659886,12310240269
831659886,831659778
831659786,12230201727
831659786,2566839033
831659786,1528071419
12230201727,1018822220
12230201727,12230201726
12230201727,831659786
2566839033,5407038541
2566839033,2566839026
2566839033,831659786
1528071419,12230201838
1528071419,831659786
1528071419,1528059610
1528071419,1528071417
831659805,2682017420
831659805,5322796921
831659805,5322796971
2682017420,831659805
2682017420,12286103895
2682017420,12286103900
5322796921,5322796918
5322796921,5322796922
5322796921,831659805
5322796921,5322796965
5322796971,5322796967
5322796971,5322796972
4571908025,4571908024
4571908025,831659807
4571908025,4571908023
831659832,831659807
831659832,831659852
831659832,831659951
831659809,1528034508
831659809,2504348499
831659809,1528034531
1528034508,4571908055
1528034508,831659809
1528034508,1528034526
2504348499,831659809
2504348499,4571908039
2504348499,1528034531
1528034531,1528034501
1528034531,831659809
1528034531,2504348499
831659815,12230201607
831659815,831659829
831659815,12249854242
12230201607,12230201608
12230201607,831659815
12230201607,12230194500
831659829,831659815
12249854242,831659815
12249854242,12230194500
12249854242,12249854222
831659838,12230201802
831659838,12230201803
831659838,1528059748
12230201802,12230201769
12230201802,831659838
12230201802,12230201803
12230201803,1018820523
12230201803,831659838
12230201803,12230201802
1528059748,831659838
1528059748,831659906
1528059748,1528059706
1568204828,831659886
1568204828,4334367897
1568204828,4334367908
12310240269,831659918
12310240269,831659886
12310240269,4771494342
831659887,1528071386
831659887,1528059642
831659887,1528074949
1528071386,831659887
1528071386,12230201837
1528071386,12230201838
1528059642,831659887
1528059642,1528059686
1528059642,1528059706
1528074949,12230201824
1528074949,12230201819
1528074949,831659887
831659906,12202471776
831659906,1528059748
831659906,12202471759
12202471776,831659906
12202471776,1528074945
12202471776,831659961
831659911,2566839060
831659911,2566839093
2566839060,2566839062
2566839060,5407038182
2566839093,5407038182
831659937,12230201769
831659937,1528074987
831659937,12230201773
831659937,1528074945
12230201769,831659937
12230201769,12230201802
12230201769,12230201771
1528074987,831659937
1528074987,12230201774
1528074987,1528074954
12230201773,12230201774
12230201773,831659937
12230201773,12230201771
1528074945,1528074970
1528074945,12202471776
1528074945,831659937
831659938,8089607368
831659938,2566839024
831659938,1018816155
8089607368,831659938
8089607368,12253667638
8089607368,12310225739
2566839024,5407038541
2566839024,831659938
2566839024,12310225773
1018816155,2566839040
1018816155,831659911
1018816155,831659938
831659940,2504299815
831659940,12230201608
831659940,5407038340
2504299815,2504299817
2504299815,831659940
2504299815,12286129005
12230201608,831659940
12230201608,12230201607
12230201608,12230201610
5407038340,4571908039
5407038340,831659940
5407038340,5457972697
831659961,1528074984
831659961,1528074970
831659961,12202471776
1528074984,1528074954
1528074984,831659961
1528074984,12230201734
1528074970,1528074945
1528074970,831659961
1528074970,1528074954
831732614,831732958
831732614,4601510919
831732614,11793860040
4601510919,10146625642
4601510919,831732614
4601510919,3597699695
831732640,2465833275
831732640,831732788
831732640,11756504181
2465833275,831732640
2465833275,1601689325
2465833275,2465833276
831732788,2465833276
831732788,831732640
831732788,831732640
11756504181,1601689418
11756504181,11756504257
831732643,831732901
831732901,831732643
831732901,831732790
831732901,2507522550
831732645,2416553174
831732645,4496967362
831732645,831732667
2416553174,831732645
2416553174,1601688963
2416553174,2617930055
2416553174,1601689031
4496967362,11690717755
4496967362,831732645
4496967362,11690650055
831732667,1601688868
831732667,831732763
1601688868,1601688844
831732763,9420119325
831732763,1601688844
831732670,831732698
831732698,831732709
831732698,10232196141
831732698,831732670
831732684,9824231226
831732684,4087126198
831732684,5420363422
9824231226,5420363441
9824231226,831732684
9824231226,5645355565
4087126198,831732684
4087126198,5420363434
4087126198,3960182800
5420363422,831732684
5420363422,3960180231
5420363422,5420362820
831732692,4769559324
831732692,4018000519
831732692,4769559321
4769559324,831732692
4018000519,831732692
4018000519,4018000518
4018000519,4018000520
4769559321,831732692
831732709,831732810
831732709,831732698
831732709,831732813
10232196141,831732698
10232196141,4769512769
10232196141,12202471714
831732810,831732709
831732810,5018476586
831732810,5018476583
831732813,831732709
831732719,1601688425
831732719,1601688415
831732719,9420119412
831732719,2955096418
1601688425,831732719
1601688425,2955011974
1601688425,1601688209
1601688415,831732719
1601688415,1018873496
1601688415,3641302420
9420119412,831732719
9420119412,9420119383
831732752,831733051
831732752,5206763302
831732752,11793865054
831732754,2955011976
831732754,831733021
831732754,10232196130
2955011976,2955011977
2955011976,831732754
2955011976,2955011980
831733021,831732754
831733021,5018476586
831733021,831733024
10232196130,10232196131
10232196130,7864614704
10232196130,831732754
831732760,831732808
831732760,831733029
831732760,4769559325
831732808,8235910166
831732808,831732760
831732808,2507986440
4769559325,4018000518
4769559325,4769559326
4769559325,831732760
9420119325,831732786
9420119325,1601688835
1601688844,258421980
1601688844,1601688838
1601688844,831732763
831732786,8235937990
8235937990,8235937991
8235937990,8235937989
8235937990,10080202997
831732787,9824231297
831732787,11702018935
831732787,9824231287
11702018935,11702018936
11702018935,831732787
11702018935,11702018952
9824231287,1018881007
9824231287,831732787
9824231287,9824231285
831732790,831732901
8235910166,3616245738
8235910166,831732808
8235910166,2507986440
2507986440,2507986439
2507986440,831732808
2507986440,8235910166
5018476586,5018476587
5018476586,831733021
5018476586,831732810
5018476583,831732895
5018476583,831732810
5018476583,5018476585
831732851,2955011975
831732851,2955011973
831732851,2955011974
2955011975,831732851
2955011975,2955011977
2955011975,2955011981
2955011973,831732851
2955011974,1601688425
2955011974,831732851
2955011974,2955011990
831732856,831733024
831733024,831732856
831733024,4769559353
831733024,831733021
831732895,1018873510
831732895,5018476583
831732895,4401542904
1018873510,831732895
4401542904,831732895
2507522550,831732901
2507522550,2507522545
2507522550,2507522543
10146625642,831732978
10146625642,4601510919
10146625642,10146625639
831732997,6938271248
831732997,8665524662
6938271248,2245123695
6938271248,6938271247
8665524662,8665524667
8665524662,8665524663
8665524662,831732997
4769559353,1018876523
4769559353,4769559352
4769559353,831733024
2507522545,2507522550
2507522545,831733029
2507522545,2507522540
3597699291,3597699695
3597699291,831733051
3597699291,5206763302
12178934101,831760965
12178934101,831760980
12178934101,12178934095
12178895700,12178934095
12178895700,831760965
12178895700,12178934003
831760980,1528071377
831760980,12178934101
831760980,12230201718
1528071377,1528071431
1528071377,831760980
1528071377,1528074972
12230201718,831760980
12230201718,1018822214
12230201718,12230201720
836253207,6096820905
836253207,3936436295
836253207,836253211
6096820905,836253207
6096820905,10554837150
6096820905,11755811104
3936436295,836253207
3936436295,3936436289
3936436295,10554837150
3936436295,11755811112
836253211,3936436299
836253211,836253207
836253211,10573174912
3936436299,4777639469
3936436299,3936436289
3936436299,836253211
10573174912,12964012613
10573174912,11755811104
10573174912,836253211
836253245,11854039852
836253245,11854039831
836253245,4753281511
11854039852,836253245
11854039852,4777639470
11854039852,11854039842
11854039831,836253245
11854039831,4753281507
11854039831,11854039838
4753281511,4753281785
4753281511,10573166603
4753281511,4753281507
4753281511,836253245
10573166594,2506590531
10573166594,836253247
10573166594,10573166589
3936436274,11854039806
3936436274,836253247
4753281507,4753281511
4753281507,836253247
